filename,num_vesicles,area_vesicles,area_percent,ID,decanoic acid_Concentration (mM),decanoate_Concentration (mM),decylamine_Concentration (mM),decyl trimethylamine_Concentration (mM),decylsulfate_Concentration (mM),decanol_Concentration (mM),monocaprin_Concentration (mM),Plate,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H18,0,0.0,0.0,B08,0.034,0.84,0.89,0.0,2.525,0.57,0.425,2,0.1458,0.128,0.0926,0.0632,0.0586,0.0574,0.0563,0.0555,0.055,0.0539,0.0537,0.0533,0.0524,0.0523,0.0512,0.0509,0.0512,0.0507,0.0506,0.0509,0.0507,0.0508,0.0511,0.0505,0.0512,0.0513,0.0507,0.0508,0.0498,0.0507,0.0496,0.05,0.0495,0.0493,0.0488,0.0493
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H19,0,0.0,0.0,B09,2.0,0.076,0.128,1.125,0.705,0.2684999999999999,0.31,2,0.1539,0.1349,0.0994,0.0685,0.0636,0.0619,0.06,0.0586,0.0569,0.0557,0.0552,0.0551,0.0545,0.0538,0.053,0.0526,0.0523,0.0517,0.0515,0.051,0.0513,0.0503,0.0501,0.0494,0.0505,0.0506,0.0492,0.0492,0.049,0.0488,0.0472,0.0477,0.0483,0.048,0.0464,0.0482
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H20,0,0.0,0.0,B10,2.425,0.062,0.51,0.0,1.775,0.87,0.325,2,0.167,0.1485,0.1112,0.0785,0.0736,0.0722,0.0708,0.0697,0.0685,0.0674,0.0663,0.0656,0.0648,0.0637,0.0629,0.0626,0.0622,0.0615,0.0615,0.0613,0.0624,0.061,0.0617,0.0618,0.0616,0.0617,0.0605,0.0595,0.0595,0.0597,0.0581,0.0578,0.0579,0.0581,0.0565,0.0566
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
H21,0,0.0,0.0,B11,3.0,1.175,0.71,0.94,0.595,0.0,0.155,2,0.1885,0.167,0.1298,0.0958,0.0898,0.0868,0.0833,0.0815,0.0789,0.077,0.075,0.0732,0.0721,0.0702,0.0691,0.0686,0.0678,0.0665,0.0658,0.0655,0.0655,0.0643,0.0644,0.0641,0.0643,0.0634,0.0619,0.062,0.0606,0.0598,0.059,0.0585,0.0578,0.0576,0.0557,0.0565
